,TF,Target,Mode,PMID,TF_age,Tg_age
1290,E2F1,PNRC2,Repression,16181749,Eukaryota,Vertebrata
1291,E2F1,PPARG,Activation,12110166,Eukaryota,Eumetazoa
1292,E2F1,PPARG,Unknown,20971808,Eukaryota,Eumetazoa
1293,E2F1,PPP1R13B,Activation,15706352;21479363,Eukaryota,Eumetazoa
1294,E2F1,PTPRO,Unknown,18644370,Eukaryota,Eukaryota
1295,E2F1,RACGAP1,Unknown,21886810,Eukaryota,Eumetazoa
1296,E2F1,RAD51,Unknown,23285190,Eukaryota,Euk_Archaea
1297,E2F1,RASGEF1B,Activation,18396012,Eukaryota,Eumetazoa
1298,E2F1,RASGRP1,Activation,18396012,Eukaryota,Eukaryota
1299,E2F1,RB1,Activation,8264596,Eukaryota,Eukaryota
1300,E2F1,RBM38,Activation,22798430,Eukaryota,Euk+Bac
1301,E2F1,RNF2,Unknown,17873902,Eukaryota,Eukaryota
1302,E2F1,RPA2,Unknown,11313881,Eukaryota,Eukaryota
1303,E2F1,RRM1,Activation,14618416,Eukaryota,Cellular_organisms
1304,E2F1,RRM2,Activation,19416980,Eukaryota,Cellular_organisms
1305,E2F1,RRP1B,Unknown,20040599,Eukaryota,Eukaryota
1306,E2F1,SERPINB5,Activation,20197383,Eukaryota,Cellular_organisms
1307,E2F1,SERPINE1,Repression,11402043;11559366,Eukaryota,Cellular_organisms
1308,E2F1,SIVA1,Activation,15105421,Eukaryota,Eumetazoa
1309,E2F1,SIVA1,Activation,15105421,Eukaryota,Eumetazoa
1310,E2F1,SKP2,Activation,23352642,Eukaryota,Opisthokonta
1311,E2F1,SKP2,Unknown,17483325;20424123;23348237;24574749,Eukaryota,Opisthokonta
1312,E2F1,TERT,Activation,21411498;22207128,Eukaryota,Eukaryota
1313,E2F1,TERT,Repression,21411498;22207128,Eukaryota,Eukaryota
1314,E2F1,THBS1,Activation,20976175,Eukaryota,Eumetazoa
1315,E2F1,TLR3,Repression,22310660,Eukaryota,Eumetazoa
1316,E2F1,TNF,Unknown,17707233,Eukaryota,Vertebrata
1317,E2F1,TNFSF11,Activation,18381203,Eukaryota,Vertebrata
1318,E2F1,TOP2A,Activation,11313881,Eukaryota,Eukaryota
1319,E2F1,TP53,Activation,15706352,Eukaryota,Opisthokonta
1320,E2F1,TP53,Repression,8557038,Eukaryota,Opisthokonta
1321,E2F1,TP53,Unknown,12625370;21441950;22241525,Eukaryota,Opisthokonta
1322,E2F1,TP53BP2,Activation,15706352,Eukaryota,Eumetazoa
1323,E2F1,TP53BP2,Unknown,19610065,Eukaryota,Eumetazoa
1324,E2F1,TP53INP1,Activation,15706352,Eukaryota,Eumetazoa
1325,E2F1,TP73,Activation,11115495;12766778;17980704,Eukaryota,Opisthokonta
1326,E2F1,TP73,Unknown,11988839;19188449,Eukaryota,Opisthokonta
1327,E2F1,TYMS,Activation,14618416;9748140,Eukaryota,Euk+Bac
1328,E2F1,TYMS,Unknown,10914714;14679120,Eukaryota,Euk+Bac
1329,E2F1,UHRF1,Activation,12838312;15361834,Eukaryota,Eumetazoa
1330,E2F1,UHRF1,Unknown,23023523,Eukaryota,Eumetazoa
1331,E2F1,ULK1,Activation,18408756,Eukaryota,Eukaryota
1332,E2F1,VEGFA,Repression,20639906,Eukaryota,Vertebrata
1333,E2F1,WWOX,Repression,15044096,Eukaryota,Euk+Bac
1334,E2F1,XRCC1,Activation,19031698,Eukaryota,Eukaryota
1335,E2F1,ZNF350,Unknown,22768064,Eukaryota,
1336,E2F2,CUX1,Unknown,18347061,Eukaryota,Eukaryota
1337,E2F2,MAP3K5,Unknown,16512785,Eukaryota,Opisthokonta
1338,E2F3,AURKA,Activation,18776222,Eukaryota,Euk+Bac
1339,E2F3,CCNA2,Unknown,16909110,Eukaryota,Eukaryota
1340,E2F3,CCNB1,Unknown,17098936,Eukaryota,Eukaryota
1341,E2F3,CDC6,Unknown,18541154,Eukaryota,Eukaryota
1342,E2F3,CDK1,Unknown,16909110,Eukaryota,Eukaryota
1343,E2F3,CDKN1A,Activation,10030670,Eukaryota,Eumetazoa
1344,E2F3,CUX1,Unknown,18347061,Eukaryota,Eukaryota
1345,E2F3,ERICD,Repression,24168400,Eukaryota,
1346,E2F3,MAP3K5,Unknown,16512785,Eukaryota,Opisthokonta
1347,E2F3,MAPK8,Unknown,20800677,Eukaryota,Eumetazoa
1348,E2F3,PLK1,Unknown,16909110,Eukaryota,Eukaryota
1349,E2F3,TFE3,Unknown,12748276,Eukaryota,Opisthokonta
1350,E2F3,VEGFA,Unknown,21372519,Eukaryota,Vertebrata
1351,E2F4,AR,Unknown,22508987,Eukaryota,Vertebrata
1352,E2F4,AURKB,Unknown,15033491,Eukaryota,Euk+Bac
1353,E2F4,BIRC5,Unknown,18504435,Eukaryota,Opisthokonta
1354,E2F4,BRCA1,Activation,20818429,Eukaryota,Eumetazoa
1355,E2F4,BRCA1,Repression,17106239;20133863;21701264;23108140,Eukaryota,Eumetazoa
1356,E2F4,BRCA1,Unknown,17001309,Eukaryota,Eumetazoa
1357,E2F4,CCNB1,Unknown,22508987,Eukaryota,Eukaryota
1358,E2F4,CCND1,Unknown,9584162,Eukaryota,Eukaryota
1359,E2F4,CDK2,Unknown,22447046,Eukaryota,Eukaryota
1360,E2F4,CUX1,Unknown,18347061,Eukaryota,Eukaryota
1361,E2F4,DIRAS3,Repression,16158053;16638845;16757345;17230502,Eukaryota,Eumetazoa
1362,E2F4,HCFC1,Activation,14532282,Eukaryota,Eukaryota
1363,E2F4,PCLAF,Repression,23593430,Eukaryota,Eumetazoa
1364,E2F4,LIN54,Unknown,19725879,Eukaryota,Eukaryota
1365,E2F4,LTBP4,Unknown,23741501,Eukaryota,Eukaryota
1366,E2F4,MAP3K5,Unknown,16512785,Eukaryota,Opisthokonta
1367,E2F4,MCM10,Repression,15195143,Eukaryota,Eukaryota
1368,E2F4,MYC,Unknown,17132729,Eukaryota,Eumetazoa
1369,E2F4,PEG10,Unknown,18625225,Eukaryota,Opisthokonta
1370,E2F4,PLK1,Repression,17981789,Eukaryota,Eukaryota
1371,E2F4,PLK4,Unknown,24071582,Eukaryota,Eumetazoa
1372,E2F4,PPARG,Repression,12110166,Eukaryota,Eumetazoa
1373,E2F4,RAD51,Repression,20133863;21701264,Eukaryota,Euk_Archaea
1374,E2F4,RAD51,Unknown,17001309,Eukaryota,Euk_Archaea
1375,E2F4,TOPBP1,Repression,15195143,Eukaryota,Eukaryota
1376,E2F4,TTK,Repression,17981789,Eukaryota,Eukaryota
1377,E2F5,FSHR,Unknown,11883315,Eukaryota,Eumetazoa
1378,E2F5,LOXL2,Unknown,20012301,Eukaryota,Eumetazoa
1379,E2F5,MYC,Unknown,17132729,Eukaryota,Eumetazoa
1380,E2F6,APAF1,Repression,17600109,Eukaryota,Euk+Bac
1381,E2F6,BRCA1,Unknown,19466541,Eukaryota,Eumetazoa
1382,E2F6,BRD7,Unknown,16792505,Eukaryota,Eumetazoa
1383,E2F6,CYC1,Unknown,10998368,Eukaryota,Eukaryota
1384,E2F6,E2F1,Repression,18562691,Eukaryota,Eukaryota
1385,E2F6,IL13,Unknown,22981205,Eukaryota,Mammalia
1386,E2F6,PCLAF,Repression,23593430,Eukaryota,Eumetazoa
1387,E2F7,E2F1,Repression,18202719,Eukaryota,Eukaryota
1388,E2F8,CCND1,Unknown,20068156,Eukaryota,Eukaryota
1389,E2F8,E2F1,Repression,18202719,Eukaryota,Eukaryota
1390,E4F1,CCNA2,Repression,15805267,Opisthokonta,Eukaryota
1391,E4F1,CCNA2,Unknown,14645522,Opisthokonta,Eukaryota
1392,EAF1,ELL,Activation,16006523,Eumetazoa,Eumetazoa
1393,EAPP,ABCB1,Activation,23542036,Eukaryota,Euk+Bac
1394,EAPP,CDKN1A,Unknown,21258403,Eukaryota,Eumetazoa
1395,EAPP,CDKN2A,Repression,15716352,Eukaryota,Mammalia
1396,EAPP,MAOB,Repression,20980443,Eukaryota,Euk+Bac
1397,EBF1,ATF5,Unknown,20423929,Eumetazoa,Eumetazoa
1398,EBF3,CDKN1A,Activation,19934318,Eumetazoa,Eumetazoa
1399,ECD,GCGR,Repression,22908259,Eukaryota,Eumetazoa
1400,EED,CPEB1,Unknown,23788032,Eukaryota,Eumetazoa
1401,EGF,STAT1,Unknown,11939722,Vertebrata,Vertebrata
1402,EGR1,ABCB1,Activation,11488907;7565762,Opisthokonta,Euk+Bac
1403,EGR1,ABCB1,Unknown,10392899;10860921,Opisthokonta,Euk+Bac
1404,EGR1,ACE,Activation,12433834,Opisthokonta,Euk+Bac
1405,EGR1,ACE,Unknown,14679188,Opisthokonta,Euk+Bac
1406,EGR1,ACHE,Unknown,7559515,Opisthokonta,Euk+Bac
1407,EGR1,AKR1B1,Unknown,12890669,Opisthokonta,Euk+Bac
1408,EGR1,ALOX5,Activation,9062372,Opisthokonta,Euk+Bac
1409,EGR1,ALOX5,Repression,15517885,Opisthokonta,Euk+Bac
1410,EGR1,ALOX5,Unknown,10436859,Opisthokonta,Euk+Bac
1411,EGR1,AR,Repression,15517885,Opisthokonta,Vertebrata
1412,EGR1,ATF3,Activation,21205742,Opisthokonta,Eumetazoa
1413,EGR1,ATF3,Unknown,16489044,Opisthokonta,Eumetazoa
1414,EGR1,BCAR1,Activation,22431919,Opisthokonta,Eumetazoa
1415,EGR1,CACNA1H,Unknown,22431737,Opisthokonta,Eukaryota
1416,EGR1,CCND1,Activation,11502738,Opisthokonta,Eukaryota
1417,EGR1,CCND1,Unknown,20590664,Opisthokonta,Eukaryota
1418,EGR1,CCND2,Unknown,20590664,Opisthokonta,Eumetazoa
1419,EGR1,CD28,Unknown,10510368,Opisthokonta,Vertebrata
1420,EGR1,CDK5R1,Activation,15289351,Opisthokonta,Eumetazoa
1421,EGR1,CDKN1A,Activation,12690110,Opisthokonta,Eumetazoa
1422,EGR1,CHGA,Activation,12456801,Opisthokonta,Vertebrata
1423,EGR1,CXCL8,Repression,15517885,Opisthokonta,Vertebrata
1424,EGR1,CXCL8,Unknown,19837667,Opisthokonta,Vertebrata
1425,EGR1,CYP2B6,Activation,18303024,Opisthokonta,Eukaryota
1426,EGR1,DMRT1,Unknown,11870074,Opisthokonta,Vertebrata
1427,EGR1,EAPP,Activation,18588995,Opisthokonta,Eukaryota
1428,EGR1,EGFR,Activation,11830539,Opisthokonta,Opisthokonta
1429,EGR1,EP300,Activation,18798221;20414733,Opisthokonta,Eukaryota
1430,EGR1,EP300,Unknown,15635605,Opisthokonta,Eukaryota
1431,EGR1,F3,Unknown,10707957;8576248,Opisthokonta,Vertebrata
1432,EGR1,FAP,Activation,20515787,Opisthokonta,Euk+Bac
1433,EGR1,FAP,Repression,20515787,Opisthokonta,Euk+Bac
1434,EGR1,FAS,Repression,9300687,Opisthokonta,Eumetazoa
1435,EGR1,FASLG,Unknown,14563113,Opisthokonta,Vertebrata
1436,EGR1,FCER2,Repression,9300687,Opisthokonta,Mammalia
1437,EGR1,FGF2,Activation,8702507,Opisthokonta,Eumetazoa
1438,EGR1,FLT1,Unknown,10828020,Opisthokonta,Eumetazoa
1439,EGR1,FN1,Activation,15608673;9933644,Opisthokonta,Eukaryota
1440,EGR1,FN1,Unknown,10783396,Opisthokonta,Eukaryota
1441,EGR1,GDF15,Activation,17715378,Opisthokonta,Vertebrata
1442,EGR1,GDF15,Unknown,14662774,Opisthokonta,Vertebrata
1443,EGR1,GDNF,Unknown,9729303,Opisthokonta,Vertebrata
1444,EGR1,GGPS1,Unknown,21983072,Opisthokonta,Cellular_organisms
1445,EGR1,HIF1A,Activation,18506761,Opisthokonta,Eumetazoa
1446,EGR1,HPSE,Activation,15709168;16007175,Opisthokonta,Euk+Bac
1447,EGR1,HPSE,Unknown,17656651;20403028,Opisthokonta,Euk+Bac
1448,EGR1,HSD11B2,Repression,15659537,Opisthokonta,Euk+Bac
1449,EGR1,HYAL1,Activation,18718911,Opisthokonta,Eumetazoa
1450,EGR1,IFNG,Unknown,8900159,Opisthokonta,Vertebrata
1451,EGR1,IGF2,Activation,8634146,Opisthokonta,Eumetazoa
1452,EGR1,IGF2,Unknown,10606246;11336542;9610618,Opisthokonta,Eumetazoa
1453,EGR1,IL2,Unknown,12560487,Opisthokonta,Mammalia
1454,EGR1,IL2RB,Unknown,9199305,Opisthokonta,Vertebrata
1455,EGR1,IL3,Activation,8035792,Opisthokonta,Mammalia
1456,EGR1,IL6,Repression,15517885,Opisthokonta,Vertebrata
1457,EGR1,IMPDH2,Unknown,7896827,Opisthokonta,Cellular_organisms
1458,EGR1,KLK3,Repression,15517885,Opisthokonta,Mammalia
1459,EGR1,LDLR,Activation,12235180,Opisthokonta,Eumetazoa
1460,EGR1,LDLR,Unknown,12947119,Opisthokonta,Eumetazoa
1461,EGR1,LHB,Activation,10319325,Opisthokonta,Eumetazoa
1462,EGR1,LHB,Unknown,19106114,Opisthokonta,Eumetazoa
1463,EGR1,LMTK2,Activation,15289351,Opisthokonta,Vertebrata
1464,EGR1,LTB,Unknown,8786306,Opisthokonta,Vertebrata
1465,EGR1,MMP14,Activation,17158885,Opisthokonta,Eumetazoa
1466,EGR1,MYB,Repression,7559553,Opisthokonta,Eukaryota
1467,EGR1,NAB2,Activation,16260776;20506119,Opisthokonta,Eumetazoa
1468,EGR1,NFKB1,Unknown,10671503,Opisthokonta,Opisthokonta
1469,EGR1,PCSK2,Activation,9359835,Opisthokonta,Eukaryota
1470,EGR1,PDGFB,Activation,16092976,Opisthokonta,Vertebrata
1471,EGR1,PDGFC,Activation,15247255,Opisthokonta,Vertebrata
1472,EGR1,PLAU,Activation,21283769,Opisthokonta,Eukaryota
1473,EGR1,PLAUR,Activation,21283769,Opisthokonta,Mammalia
1474,EGR1,POR,Unknown,10864447,Opisthokonta,Euk+Bac
1475,EGR1,PPARG,Unknown,12011097,Opisthokonta,Eumetazoa
1476,EGR1,PSEN2,Unknown,14585504,Opisthokonta,Eukaryota
1477,EGR1,PTEN,Activation,17516844;20514024,Opisthokonta,Eukaryota
1478,EGR1,PTEN,Unknown,20959484,Opisthokonta,Eukaryota
1479,EGR1,PTGES,Activation,21983014,Opisthokonta,Euk+Bac
1480,EGR1,PTGS2,Repression,15517885,Opisthokonta,Eukaryota
1481,EGR1,PTP4A1,Unknown,9988683,Opisthokonta,Cellular_organisms
1482,EGR1,RBL2,Activation,22431919,Opisthokonta,Eukaryota
1483,EGR1,SLC4A2,Activation,22228178,Opisthokonta,Eumetazoa
1484,EGR1,SLC4A2,Unknown,23121767,Opisthokonta,Eumetazoa
1485,EGR1,SLC9A3,Activation,16464174,Opisthokonta,Euk+Bac
1486,EGR1,SOD1,Activation,9867871,Opisthokonta,Cellular_organisms
1487,EGR1,SOX18,Unknown,20054233,Opisthokonta,Vertebrata
1488,EGR1,SPRY1,Unknown,21826097,Opisthokonta,Vertebrata
1489,EGR1,STIM1,Activation,20123987,Opisthokonta,Opisthokonta
1490,EGR1,STMN1,Unknown,19786090,Opisthokonta,Eumetazoa
1491,EGR1,SYN1,Activation,8195167,Opisthokonta,Eumetazoa
1492,EGR1,SYN2,Unknown,7592648,Opisthokonta,Eumetazoa
1493,EGR1,TBXA2R,Unknown,18698092,Opisthokonta,Eumetazoa
1494,EGR1,TCF4,Activation,18798221,Opisthokonta,Eumetazoa
1495,EGR1,TFPI2,Unknown,12757776,Opisthokonta,Vertebrata
1496,EGR1,TGFBR2,Unknown,10982796,Opisthokonta,Eumetazoa
1497,EGR1,TH,Unknown,20124442,Opisthokonta,Eumetazoa
1498,EGR1,TMPO,Activation,19747485,Opisthokonta,Eumetazoa
1499,EGR1,TNF,Activation,10913190;14767560,Opisthokonta,Vertebrata
1500,EGR1,TNFSF10,Repression,17932312,Opisthokonta,Eumetazoa
1501,EGR1,TOE1,Unknown,19508870,Opisthokonta,Eukaryota
1502,EGR1,TP53,Activation,9242687,Opisthokonta,Opisthokonta
1503,EGR1,TP73,Unknown,16990849,Opisthokonta,Opisthokonta
1504,EGR1,UBE2S,Activation,18780286,Opisthokonta,Eukaryota
1505,EGR1,VEGFA,Activation,20489156,Opisthokonta,Vertebrata
1506,EGR1,VEGFA,Repression,15517885,Opisthokonta,Vertebrata
1507,EGR1,VEGFA,Unknown,9049304,Opisthokonta,Vertebrata
1508,EGR1,WNT4,Repression,18281035,Opisthokonta,Eumetazoa
1509,EGR1,WNT4,Unknown,21436631,Opisthokonta,Eumetazoa
1510,EGR2,FASLG,Repression,19651900,Opisthokonta,Vertebrata
1511,EGR2,GJB1,Unknown,11493034,Opisthokonta,Vertebrata
1512,EGR2,IDO1,Unknown,24007274,Opisthokonta,Opisthokonta
1513,EGR2,IGF2,Unknown,9610618,Opisthokonta,Eumetazoa
1514,EGR2,IL6,Unknown,24007274,Opisthokonta,Vertebrata
1515,EGR2,LIF,Unknown,24007274,Opisthokonta,Vertebrata
1516,EGR2,MPZ,Unknown,21179557,Opisthokonta,Vertebrata
1517,EGR2,PTGS2,Unknown,24007274,Opisthokonta,Eukaryota
1518,EGR2,SCD5,Repression,22510410,Opisthokonta,Euk+Bac
1519,EGR3,CAT,Activation,1906159,Opisthokonta,Euk+Bac
1520,EGR3,NAB2,Activation,20506119,Opisthokonta,Eumetazoa
1521,EGR3,SPRY1,Unknown,21826097,Opisthokonta,Vertebrata
1522,EHF,DCDC2,Repression,22733135,Eumetazoa,Eumetazoa
1523,EHF,SPRR1B,Activation,12682075,Eumetazoa,Mammalia
1524,EHMT2,BIRC5,Unknown,17124180,Eukaryota,Opisthokonta
1525,EHMT2,CDKN1A,Unknown,16287849,Eukaryota,Eumetazoa
1526,EHMT2,RUNX3,Activation,18850007,Eukaryota,Eumetazoa
1527,EHMT2,SIAH1,Repression,21847359,Eukaryota,Eukaryota
1528,EIF2AK2,CD4,Unknown,8995707,Eukaryota,Vertebrata
1529,EIF2AK2,IRS2,Unknown,20685959,Eukaryota,Eumetazoa
1530,ELF1,BRCA2,Unknown,10557089,Eumetazoa,Eukaryota
1531,ELF1,CD68,Activation,12676954,Eumetazoa,Vertebrata
1532,ELF1,CYBB,Unknown,10233904,Eumetazoa,Eukaryota
1533,ELF1,ERBB2,Unknown,7914192,Eumetazoa,Opisthokonta
1534,ELF1,FCER1A,Repression,11971001,Eumetazoa,Eumetazoa
1535,ELF1,FLI1,Activation,19829305,Eumetazoa,Eumetazoa
1536,ELF1,MEIS1,Activation,20600580,Eumetazoa,Eukaryota
1537,ELF1,TEK,Activation,19674970,Eumetazoa,Vertebrata
1538,ELF1,TLR9,Unknown,15294971,Eumetazoa,Vertebrata
1539,ELF2,TEK,Activation,10347098,Eumetazoa,Vertebrata
1540,ELF2,VCP,Activation,18544453,Eumetazoa,Cellular_organisms
1541,ELF3,CLDN7,Unknown,17060315,Vertebrata,Eumetazoa
1542,ELF3,KRT4,Repression,10773884,Vertebrata,Eukaryota
1543,ELF3,MMP9,Repression,18302674,Vertebrata,Vertebrata
1544,ELF3,PTGS2,Unknown,15794755,Vertebrata,Eukaryota
1545,ELF3,SPRR1A,Unknown,9733767,Vertebrata,Mammalia
1546,ELF3,SPRR1B,Activation,12682075,Vertebrata,Mammalia
1547,ELF3,SPRR2A,Activation,10773884,Vertebrata,Mammalia
1548,ELF3,SPRR3,Unknown,9889002,Vertebrata,Eukaryota
1549,ELF3,TIMP3,Activation,12407165,Vertebrata,Eumetazoa
1550,ELF4,CXCL8,Activation,14625302,Eumetazoa,Vertebrata
1551,ELF4,CXCL8,Repression,12438253,Eumetazoa,Vertebrata
1552,ELF4,HBD,Activation,15286431,Eumetazoa,Mammalia
1553,ELF4,MDM2,Unknown,23393136,Eumetazoa,Eumetazoa
1554,ELF4,MMP9,Repression,12438253,Eumetazoa,Vertebrata
1555,ELF4,TP53,Repression,20805247,Eumetazoa,Opisthokonta
1556,ELK1,CITED2,Unknown,16740701,Eumetazoa,Vertebrata
1557,ELK1,DAP3,Unknown,19536094,Eumetazoa,Eukaryota
1558,ELK1,EIF2AK1,Activation,19133234,Eumetazoa,Eukaryota
1559,ELK1,ERBB2,Unknown,7914192,Eumetazoa,Opisthokonta
1560,ELK1,EZH2,Activation,22222375,Eumetazoa,Eukaryota
1561,ELK1,FOS,Unknown,11313879;11846562;20682780,Eumetazoa,Eumetazoa
1562,ELK1,FOSL1,Activation,15806162,Eumetazoa,Eumetazoa
1563,ELK1,FUT4,Unknown,11006292,Eumetazoa,Eukaryota
1564,ELK1,MCL1,Unknown,9880563,Eumetazoa,Vertebrata
1565,ELK1,MECOM,Activation,22689058,Eumetazoa,Eumetazoa
1566,ELK1,MUC4,Activation,19757157,Eumetazoa,Vertebrata
1567,ELK1,PDGFB,Unknown,9690620,Eumetazoa,Vertebrata
1568,ELK1,PSEN1,Activation,12750007,Eumetazoa,Eukaryota
1569,ELK1,PTPRZ1,Unknown,20224786,Eumetazoa,Eumetazoa
1570,ELK1,SKP2,Unknown,16969077,Eumetazoa,Opisthokonta
1571,ELK1,SRF,Unknown,15531578,Eumetazoa,Eukaryota
1572,ELK1,TLR9,Unknown,15294971,Eumetazoa,Vertebrata
1573,ELK1,TNFRSF10B,Activation,21044953,Eumetazoa,Vertebrata
1574,ELK1,WISP2,Unknown,16740701,Eumetazoa,
1575,ELK1,ZFP36,Unknown,22433566,Eumetazoa,Eukaryota
1576,ELK3,MYH6,Repression,12933792,Eumetazoa,Eukaryota
1577,ELK4,FOS,Activation,9734357,Eumetazoa,Eumetazoa
1578,ELK4,FOS,Unknown,11846562,Eumetazoa,Eumetazoa
1579,ELK4,MCL1,Unknown,21846680,Eumetazoa,Vertebrata
1580,ELK4,NR2C2,Unknown,21126370,Eumetazoa,Eumetazoa
1581,ELL,BAX,Repression,15851483,Eumetazoa,Eumetazoa
1582,ELL,CDKN1A,Repression,15851483,Eumetazoa,Eumetazoa
1583,ELL,E2F1,Repression,24344198,Eumetazoa,Eukaryota
1584,ELL,MDM2,Repression,15851483,Eumetazoa,Eumetazoa
1585,EN1,UTRN,Repression,21672318,Eumetazoa,Eukaryota
1586,ENO1,HSD3B2,Unknown,15642786,Cellular_organisms,Euk+Bac
1587,ENO1,MYC,Repression,10681589;9119380,Cellular_organisms,Eumetazoa
1588,ENO1,MYC,Unknown,10528225;10802057;18490439;20412594;7880838,Cellular_organisms,Eumetazoa
1589,ENO1,MYCN,Unknown,15382088,Cellular_organisms,Vertebrata
1590,ENO1,PTGS2,Unknown,19846662,Cellular_organisms,Eukaryota
1591,EOMES,IFNG,Unknown,20056084,Eumetazoa,Vertebrata
1592,EP300,ABCB1,Unknown,22154511,Eukaryota,Euk+Bac
1593,EP300,ALOX15,Activation,12517954,Eukaryota,Euk+Bac
1594,EP300,BIRC5,Activation,19102934,Eukaryota,Opisthokonta
1595,EP300,BIRC5,Repression,19102934,Eukaryota,Opisthokonta
1596,EP300,BRCA1,Activation,23353771,Eukaryota,Eumetazoa
1597,EP300,BRCA1,Unknown,23285190,Eukaryota,Eumetazoa
1598,EP300,CA9,Activation,16270297,Eukaryota,Euk+Bac
1599,EP300,CCNB2,Unknown,12482752,Eukaryota,Eukaryota
1600,EP300,CCND1,Unknown,20101207,Eukaryota,Eukaryota
1601,EP300,CCNE1,Activation,12414652,Eukaryota,Eukaryota
1602,EP300,CDKN1A,Activation,21245169,Eukaryota,Eumetazoa
1603,EP300,CDKN1A,Unknown,21858218;22000024,Eukaryota,Eumetazoa
1604,EP300,CDKN2B,Unknown,19419955;22000024,Eukaryota,Euk+Bac
1605,EP300,COL1A2,Unknown,24058639,Eukaryota,Opisthokonta
1606,EP300,CRABP1,Activation,18000064,Eukaryota,Vertebrata
1607,EP300,CREBBP,Unknown,9651310,Eukaryota,Eukaryota
1608,EP300,CXCL8,Unknown,19966855,Eukaryota,Vertebrata
1609,EP300,CYBB,Repression,14605447,Eukaryota,Eukaryota
1610,EP300,CYP1B1,Unknown,20631054,Eukaryota,Eukaryota
1611,EP300,DNMT1,Activation,19275888,Eukaryota,Cellular_organisms
1612,EP300,EIF2AK1,Activation,19133234,Eukaryota,Eukaryota
1613,EP300,EPO,Activation,20368990,Eukaryota,Vertebrata
1614,EP300,ERBB2,Unknown,9045619,Eukaryota,Opisthokonta
1615,EP300,EZH2,Unknown,25088689,Eukaryota,Eukaryota
1616,EP300,GFAP,Activation,20414733,Eukaryota,Eukaryota
1617,EP300,HINFP,Activation,17826007,Eukaryota,Eumetazoa
1618,EP300,IFNG,Activation,12836278,Eukaryota,Vertebrata
1619,EP300,IGF1,Unknown,18281476,Eukaryota,Vertebrata
1620,EP300,IGFBP3,Activation,12200149,Eukaryota,Vertebrata
1621,EP300,IL12B,Activation,15482860,Eukaryota,Vertebrata
1622,EP300,IL5,Unknown,16922677,Eukaryota,Mammalia
1623,EP300,IL6,Unknown,19966855,Eukaryota,Vertebrata
1624,EP300,KLK3,Unknown,23884959,Eukaryota,Mammalia
1625,EP300,KRT16,Activation,12954631;16214953,Eukaryota,Eumetazoa
1626,EP300,LAMA3,Repression,10713141,Eukaryota,Eumetazoa
1627,EP300,MDM2,Unknown,11591713,Eukaryota,Eumetazoa
1628,EP300,MGMT,Unknown,22675172,Eukaryota,Cellular_organisms
1629,EP300,MMP9,Activation,18985009,Eukaryota,Vertebrata
1630,EP300,MYC,Repression,19279113,Eukaryota,Eumetazoa
1631,EP300,NFKB1,Unknown,9560267,Eukaryota,Opisthokonta
1632,EP300,NR0B2,Activation,18842595,Eukaryota,Eumetazoa
1633,EP300,NR1H4,Repression,18842595,Eukaryota,Eumetazoa
1634,EP300,PARP1,Unknown,17065349,Eukaryota,Eukaryota
1635,EP300,PCNA,Repression,10618724,Eukaryota,Euk_Archaea
1636,EP300,PTGS2,Activation,12471036,Eukaryota,Eukaryota
1637,EP300,PTGS2,Unknown,12057991;17237818;17395887,Eukaryota,Eukaryota
1638,EP300,RAD51,Unknown,23285190,Eukaryota,Euk_Archaea
1639,EP300,RELA,Unknown,21146504,Eukaryota,Eumetazoa
1640,EP300,RS1,Unknown,18927113,Eukaryota,Vertebrata
1641,EP300,S100A4,Unknown,17143014,Eukaryota,Mammalia
1642,EP300,SLC9A2,Unknown,11254504,Eukaryota,Cellular_organisms
1643,EP300,TBXAS1,Activation,14565864,Eukaryota,Cellular_organisms
1644,EP300,THBD,Repression,15677570,Eukaryota,Vertebrata
1645,EP300,TP73,Activation,11115495,Eukaryota,Opisthokonta
1646,EP300,TRIM22,Activation,23670564,Eukaryota,Mammalia
1647,EP300,VCAM1,Activation,19281832,Eukaryota,Eumetazoa
1648,EP300,VEGFA,Activation,22789427,Eukaryota,Vertebrata
1649,EP300,WT1,Activation,15752709;18064385,Eukaryota,Opisthokonta
1650,EP300,YY1,Unknown,11486036,Eukaryota,Eumetazoa
1651,EP300,ZEB1,Unknown,16804902,Eukaryota,Eumetazoa
1652,EPAS1,CA9,Activation,12171890,Eumetazoa,Euk+Bac
1653,EPAS1,CCR7,Activation,19305150,Eumetazoa,Eumetazoa
1654,EPAS1,COL10A1,Activation,20495570,Eumetazoa,Opisthokonta
1655,EPAS1,FLT1,Activation,15192019;19616846,Eumetazoa,Eumetazoa
1656,EPAS1,MMP14,Activation,15592504,Eumetazoa,Eumetazoa
1657,EPAS1,MSC,Activation,21081659,Eumetazoa,Eumetazoa
1658,EPAS1,PTPRZ1,Unknown,20224786,Eumetazoa,Eumetazoa
1659,EPAS1,SERPINE1,Activation,15039136,Eumetazoa,Cellular_organisms
1660,EPAS1,USF2,Unknown,23991099,Eumetazoa,Eumetazoa
1661,EPAS1,VEGFA,Activation,11301389;11751212;16900513;19080330,Eumetazoa,Vertebrata
1662,EPAS1,VEGFA,Unknown,15156561;16920734,Eumetazoa,Vertebrata
1663,ERCC2,BAX,Activation,22387547,Cellular_organisms,Eumetazoa
